Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2016,12.0,ST MALO,PARIS MONTPARNASSE,194.173469388,98.0,0.0,3.0,24.9055555556,0.9632653061220001,,8.0,35.2708333333,3.40085034014,,0.333333333333,0.333333333333,0.0,0.166666666667,0.166666666667,0.0,5.0,49.5066666667,4.0,2.0,2016-12,33.333333333300004,33.333333333300004,0.0,16.6666666667,16.6666666667,0.0
2016,12.0,LYON PART DIEU,MONTPELLIER,111.583850932,325.0,3.0,101.0,18.6731023102,6.649016563150001,,63.0,44.237301587299996,9.64622153209,plusieurs heurts + dérangement informatique à Lyon Part-Dieu,0.31147540983600003,0.114754098361,0.360655737705,0.147540983607,0.06557377049180001,0.0,51.0,51.74215686270001,24.0,14.0,2016-12,31.147540983599995,11.475409836099999,36.0655737705,14.754098360699999,6.5573770491799985,0.0
2016,12.0,LYON PART DIEU,RENNES,261.971014493,69.0,0.0,36.0,12.0037037037,7.277294685989999,,13.0,32.8846153846,8.152173913039999,,0.23076923076900002,0.23076923076900002,0.153846153846,0.307692307692,0.0769230769231,0.0,13.0,32.8846153846,6.0,1.0,2016-12,23.0769230769,23.0769230769,15.3846153846,30.7692307692,7.692307692310001,0.0
2016,7.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.251336898,187.0,0.0,7.0,9.0,0.534759358289,,3.0,56.3333333333,-0.197860962567,De nombreux incendies ont géné la production,0.5,0.5,0.0,0.0,0.0,0.0,3.0,56.3333333,3.0,1.0,2016-07,50.0,50.0,0.0,0.0,0.0,0.0
2016,7.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,196.88194444400003,72.0,0.0,9.0,29.8888888889,3.86111111111,,8.0,45.25,5.56944444444,Nombreuses défaillances matériels,0.25,0.125,0.0,0.5,0.125,0.0,7.0,47.571428600000004,7.0,2.0,2016-07,25.0,12.5,0.0,50.0,12.5,0.0
2016,7.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.4534313725,204.0,0.0,11.0,17.0,1.02450980392,,16.0,19.5625,1.90196078431,,0.214285714286,0.07142857142860001,0.14285714285700002,0.14285714285700002,0.28571428571400004,0.14285714285700002,6.0,37.0,4.0,1.0,2016-07,21.428571428599998,7.1428571428600005,14.2857142857,14.2857142857,28.5714285714,14.2857142857
2016,7.0,PARIS MONTPARNASSE,BREST,268.073469388,245.0,0.0,26.0,15.5,1.85306122449,,20.0,34.0,4.82857142857,,0.157894736842,0.315789473684,0.0526315789474,0.210526315789,0.210526315789,0.0526315789474,20.0,34.0,12.0,1.0,2016-07,15.7894736842,31.5789473684,5.26315789474,21.0526315789,21.0526315789,5.26315789474
2016,7.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,331.984076433,157.0,0.0,21.0,13.666666666700001,2.15923566879,,20.0,39.8,7.127388535030001,,0.105263157895,0.315789473684,0.157894736842,0.210526315789,0.157894736842,0.0526315789474,19.0,39.1052632,12.0,1.0,2016-07,10.5263157895,31.5789473684,15.7894736842,21.0526315789,15.7894736842,5.26315789474
2016,7.0,NANTES,STRASBOURG,319.892857143,56.0,0.0,2.0,18.0,0.8571428571430001,,5.0,25.8,2.0714285714300003,,0.2,0.2,0.4,0.0,0.0,0.2,5.0,25.8,1.0,0.0,2016-07,20.0,20.0,40.0,0.0,0.0,20.0
2016,11.0,BELLEGARDE (AIN),PARIS LYON,163.630530973,226.0,0.0,39.0,13.153846153800002,3.2477876106200005,,39.0,25.7179487179,5.995575221240001,,0.23076923076900002,0.358974358974,0.307692307692,0.0512820512821,0.025641025641,0.025641025641,26.0,32.1923077,9.0,2.0,2016-11,23.0769230769,35.8974358974,30.7692307692,5.128205128209999,2.5641025641,2.5641025641
2016,11.0,PARIS LYON,VALENCE ALIXAN TGV,131.758928571,280.0,0.0,14.0,15.7857142857,0.975,,33.0,20.0909090909,3.875,,0.375,0.375,0.0625,0.0625,0.125,0.0,17.0,27.117647100000003,5.0,0.0,2016-11,37.5,37.5,6.25,6.25,12.5,0.0
2016,11.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,100.911764706,425.0,0.0,36.0,25.6666666667,2.37882352941,,66.0,32.8939393939,7.225882352939999,,0.24615384615400002,0.369230769231,0.0153846153846,0.09230769230769999,0.276923076923,0.0,52.0,38.480769200000005,24.0,10.0,2016-11,24.6153846154,36.9230769231,1.5384615384600002,9.230769230770001,27.6923076923,0.0
2016,11.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,212.500776398,649.0,5.0,85.0,19.4705882353,3.11335403727,,145.0,37.0,11.195652173900001,"Cette OD a été touchée par diffférents incidents:
Le 4 : découverte d’un corps à la sortie de la gare de Paris Montparnasse (59 TGV ; 2379’)
Le 4 : dérangement de signalisation en gare de Paris Montparnasse (35 TGV ; 894’)
Le 5 : colis suspect à bord d’un TGV à Angoulême (16 TGV ; 707’)
Le 10 : restitution tardive de travaux à la sortie de Paris (34 TGV ; 386’)
Le 15 : heurt d’un animal à Villeperdue (21 TGV ; 463’)
Le 17 : suspicion de fuite de matières dangereuses sur un train FRET vers Poitiers (29 TGV ; 2241’)
Le 18 : câbles de signalisation coupés lors de travaux à Angoulême (27 TGV ; 924’)
Le 21 : heurt d’un animal à Villeperdue (20 TGV ; 604’)
Le 22 : arrêt d’un TGV au niveau de Massy nécessitant un retour en arrière (54 TGV ; 1556’)
Le 28 : incident matériel à la sortie de la gare de Paris (19 TGV ; 370’)",0.213793103448,0.48965517241400003,0.12413793103399999,0.0620689655172,0.0689655172414,0.0413793103448,145.0,37.0,51.0,27.0,2016-11,21.3793103448,48.9655172414,12.4137931034,6.206896551719999,6.896551724139999,4.137931034479998
2016,11.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,204.891705069,217.0,0.0,14.0,33.2142857143,2.3317972350200002,,16.0,37.0625,2.4884792626700003,,0.375,0.1875,0.1875,0.125,0.125,0.0,16.0,37.0625,8.0,2.0,2016-11,37.5,18.75,18.75,12.5,12.5,0.0
2016,11.0,PARIS EST,STUTTGART,118.155778894,199.0,0.0,12.0,19.5,1.34673366834,,15.0,34.2,3.8743718593,,,,,,,,9.0,48.2222222,5.0,2.0,2016-11,,,,,,
2017,11.0,TOULON,PARIS LYON,236.989051095,281.0,7.0,57.0,14.307309941500002,3.80407542579,,37.0,41.7031531532,5.98649635036,Plusieurs heurts de sangliers.,0.470588235294,0.20588235294100002,0.235294117647,0.0882352941176,0.0,0.0,37.0,5.96472727273,18.0,7.0,2017-11,47.058823529399994,20.588235294100002,23.529411764699997,8.823529411760003,0.0,0.0
2017,11.0,FRANCFORT,PARIS EST,220.028100775,172.0,0.0,23.0,10.3775362319,2.51957364341,,36.0,28.9828703704,8.75736434109,,0.111111111111,0.388888888889,0.166666666667,0.138888888889,0.0277777777778,0.166666666667,33.0,8.75736434109,11.0,3.0,2017-11,11.1111111111,38.8888888889,16.6666666667,13.8888888889,2.77777777778,16.6666666667
2016,10.0,PARIS EST,REIMS,47.014084507,213.0,0.0,6.0,13.333333333299999,0.492957746479,,12.0,10.0833333333,0.718309859155,,0.333333333333,0.166666666667,0.25,0.166666666667,0.08333333333330001,0.0,1.0,23.0,0.0,0.0,2016-10,33.333333333300004,16.6666666667,25.0,16.6666666667,8.333333333330001,0.0
2016,10.0,ARRAS,PARIS NORD,51.0461538462,325.0,0.0,19.0,13.315789473699999,1.36615384615,,37.0,17.2432432432,2.48,,0.14285714285700002,0.34285714285700003,0.171428571429,0.0571428571429,0.2,0.08571428571430001,14.0,31.2142857,6.0,1.0,2016-10,14.2857142857,34.2857142857,17.1428571429,5.71428571429,20.0,8.57142857143
2016,10.0,DOUAI,PARIS NORD,76.9333333333,195.0,0.0,3.0,7.333333333330001,0.32820512820500003,,22.0,14.5,2.12820512821,,0.23809523809500002,0.23809523809500002,0.14285714285700002,0.0952380952381,0.190476190476,0.0952380952381,5.0,34.4,3.0,0.0,2016-10,23.809523809499996,23.809523809499996,14.2857142857,9.523809523810002,19.0476190476,9.523809523810002
2016,9.0,PARIS LYON,GRENOBLE,183.07201646099998,243.0,0.0,12.0,19.5,1.11934156379,,24.0,30.0416666667,5.411522633740001,,0.260869565217,0.130434782609,0.391304347826,0.0434782608696,0.17391304347800002,0.0,24.0,30.0416667,7.0,1.0,2016-09,26.0869565217,13.043478260899999,39.130434782600005,4.34782608696,17.3913043478,0.0
2016,9.0,PARIS MONTPARNASSE,TOURS,76.7096774194,187.0,1.0,4.0,21.25,0.5860215053760001,,22.0,14.5454545455,2.45161290323,,0.363636363636,0.45454545454499995,0.0,0.181818181818,0.0,0.0,7.0,26.7142857,1.0,1.0,2016-09,36.3636363636,45.4545454545,0.0,18.1818181818,0.0,0.0
2016,9.0,LYON PART DIEU,MARSEILLE ST CHARLES,102.66081330899999,543.0,2.0,163.0,16.509202454,6.075785582259999,,118.0,29.0762711864,7.929759704249999,détresse du 6118 dans le tunnel de Marseille,0.189655172414,0.275862068966,0.215517241379,0.09482758620689999,0.129310344828,0.09482758620689999,90.0,33.9,27.0,10.0,2016-09,18.9655172414,27.5862068966,21.5517241379,9.48275862069,12.9310344828,9.48275862069
2016,9.0,MARSEILLE ST CHARLES,LYON PART DIEU,102.36866791700001,533.0,0.0,31.0,28.1290322581,1.9906191369599997,,84.0,26.1785714286,6.412757973730001,,0.202380952381,0.130952380952,0.166666666667,0.27380952380999996,0.214285714286,0.011904761904799999,55.0,33.2181818,18.0,7.0,2016-09,20.238095238099998,13.0952380952,16.6666666667,27.380952381,21.428571428599998,1.1904761904799999
2016,9.0,GENEVE,PARIS LYON,171.6,230.0,0.0,15.0,12.4,1.5173913043499998,,18.0,17.3333333333,1.33913043478,,0.0555555555556,0.222222222222,0.555555555556,0.166666666667,0.0,0.0,9.0,22.222222199999997,1.0,0.0,2016-09,5.555555555560001,22.2222222222,55.5555555556,16.6666666667,0.0,0.0
2016,8.0,REIMS,PARIS EST,46.6179487179,195.0,0.0,5.0,15.2,0.538461538462,,11.0,11.4545454545,0.148717948718,,0.363636363636,0.181818181818,0.272727272727,0.0909090909091,0.0,0.0909090909091,2.0,24.5,0.0,0.0,2016-08,36.3636363636,18.1818181818,27.2727272727,9.090909090910001,0.0,9.090909090910001
2016,8.0,PARIS LYON,PERPIGNAN,310.02061855700003,199.0,5.0,12.0,22.5,1.58762886598,,40.0,35.425,8.79896907216,Incendies et collision d'un TER avec un arbre,0.425,0.225,0.15,0.1,0.1,0.0,40.0,35.425,17.0,5.0,2016-08,42.5,22.5,15.0,10.0,10.0,0.0
2016,8.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,98.47409326420001,386.0,0.0,14.0,17.428571428599998,0.772020725389,,31.0,27.935483871,2.67098445596,,0.214285714286,0.321428571429,0.14285714285700002,0.214285714286,0.107142857143,0.0,22.0,34.1363636,7.0,1.0,2016-08,21.428571428599998,32.1428571429,14.2857142857,21.428571428599998,10.714285714299999,0.0
2016,8.0,LILLE,PARIS NORD,63.4263736264,455.0,0.0,18.0,19.055555555599998,1.1274725274700002,,53.0,20.2075471698,2.3956043956,,0.295454545455,0.13636363636399998,0.204545454545,0.181818181818,0.181818181818,0.0,24.0,33.8333333,10.0,5.0,2016-08,29.5454545455,13.6363636364,20.4545454545,18.1818181818,18.1818181818,0.0
2017,6.0,MULHOUSE VILLE,PARIS LYON,171.107142857,316.0,8.0,45.0,18.6444444444,3.5487012987,,45.0,35.0444444444,5.668831168830001,,0.0,0.2,0.0,0.2,0.6000000000000001,0.0,27.0,50.3919753,11.0,6.0,2017-06,0.0,20.0,0.0,20.0,60.0,0.0
2017,6.0,PARIS MONTPARNASSE,LE MANS,55.1903669725,440.0,4.0,55.0,18.8727272727,2.3738532110099997,,81.0,24.8765432099,5.1995412844,"Ce mois-ci, l'OD a été touchée par:
Entre le 6 et le 16 : Dérangement d’aiguillages en raison des chaleurs à Paris Montparnasse (79 TGV ; 1502’)
Le 12 : Accident de personne sur la ligne grande vitesse à St Léger (103 TGV ; 5531’)
Le 19 : Difficultés pour le centre de maintenance de fournir des rames compte tenu des retards (32 TGV ; 1006’)
Le 20 : Dérangement des installations sur la ligne grande vitesse à St Léger (24 TGV ; 280’)
Le 21 : Avarie caténaire en sortie de la gare de Paris Montparnasse (63 TGV ; 2001’)",0.30000000000000004,0.1,0.0,0.4,0.2,0.0,38.0,42.763157899999996,22.0,10.0,2017-06,30.0,10.0,0.0,40.0,20.0,0.0
2017,6.0,QUIMPER,PARIS MONTPARNASSE,275.43564356400003,202.0,0.0,3.0,10.6666666667,0.19801980198,,22.0,53.5454545455,7.574257425739999,"Ce mois-ci, l'OD a été touchée par:
Entre le 6 et le 16 : Dérangement d’aiguillages en raison des chaleurs à Paris Montparnasse (79 TGV ; 1502’)
Le 12 : Accident de personne sur la ligne grande vitesse à St Léger (103 TGV ; 5531’)
Le 19 : Difficultés pour le centre de maintenance de fournir des rames compte tenu des retards (32 TGV ; 1006’)
Le 19 : Réduction de vitesse suite aux fortes chaleurs fragilisant les installations à Laval (19 TGV ; 190’) et à Voutré (10 TGV ; 263’)
Le 20 : Dérangement des installations sur la ligne grande vitesse à St Léger (24 TGV ; 280’)
Le 21 : Réduction de vitesse en Bretagne suite aux fortes chaleurs fragilisant les installations (23 TGV ; 374’)
Le 21 : Avarie caténaire en sortie de la gare de Paris Montparnasse (63 TGV ; 2001’)
Le 27 : Branches dans la caténaire à Donfront (14 TGV ; 629’)
Le 27 : chute d’un câble de chantier sur la caténaire à Rennes (17 TGV ; 354’)
Le 27: accident de personne à Laillé (4 TGV ; 294')",0.166666666667,0.333333333333,0.166666666667,0.166666666667,0.0,0.166666666667,22.0,53.43787879999999,12.0,6.0,2017-06,16.6666666667,33.333333333300004,16.6666666667,16.6666666667,0.0,16.6666666667
2017,6.0,LILLE,LYON PART DIEU,196.125,275.0,3.0,71.0,14.2957746479,4.5625,,48.0,33.0208333333,6.507352941180001,,0.363636363636,0.0909090909091,0.0,0.45454545454499995,0.0909090909091,0.0,34.0,41.37058820000001,13.0,7.0,2017-06,36.3636363636,9.090909090910001,0.0,45.4545454545,9.090909090910001,0.0
2017,6.0,MARSEILLE ST CHARLES,LYON PART DIEU,104.869120654,501.0,12.0,83.0,17.397590361400002,3.4744376278099995,,146.0,23.2876712329,9.37423312883,infiltrations d'eau impactant les installations dans le tunnel à Marseille / non-libération de zone à St-Georges-d'Espéranche / incendie à bord d'un TER à Lyon Part-Dieu / multiples dérangements / tension parc matériel,0.6000000000000001,0.133333333333,0.06666666666669999,0.2,0.0,0.0,100.0,28.385,31.0,5.0,2017-06,60.0,13.333333333299999,6.666666666669999,20.0,0.0,0.0
2017,1.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.412037037,216.0,0.0,66.0,13.575757575799999,5.05231481481,,30.0,20.1927777778,1.61180555556,,0.17857142857099997,0.035714285714300006,0.28571428571400004,0.17857142857099997,0.107142857143,0.214285714286,12.0,37.2013888889,7.0,1.0,2017-01,17.8571428571,3.5714285714300003,28.5714285714,17.8571428571,10.714285714299999,21.428571428599998
2017,1.0,LYON PART DIEU,MARSEILLE ST CHARLES,106.53333333299999,539.0,14.0,126.0,22.5259259259,6.16384126984,,106.0,36.5761006289,8.59495238095,,0.216494845361,0.216494845361,0.35051546391800004,0.154639175258,0.0412371134021,0.020618556701,85.0,42.678039215700004,35.0,16.0,2017-01,21.6494845361,21.6494845361,35.051546391799995,15.4639175258,4.12371134021,2.0618556701
2017,1.0,PARIS EST,FRANCFORT,115.478686869,177.0,12.0,17.0,26.3558823529,2.8297979798000004,,21.0,39.619047619,5.86757575758,,0.428571428571,0.047619047619,0.0952380952381,0.380952380952,0.047619047619,0.0,18.0,44.2222222222,6.0,3.0,2017-01,42.8571428571,4.7619047619,9.523809523810002,38.0952380952,4.7619047619,0.0
2017,1.0,PARIS MONTPARNASSE,TOULOUSE MATABIAU,328.82781457,152.0,1.0,20.0,17.325,2.18984547461,,23.0,44.4297101449,8.56721854305,"Le 1er janvier : Incident sur la caténaire entre Hendaye et Biarritz (27 TGV ; 947’)
Le 1er janvier : accident de personne à Châtellerault (44 TGV ; 2744’)
Le 2 : Avarie sur le pantographe d’un TER à Paris Montparnasse (29 TGV ; 329’)
Le 3 : Collision avec une voiture à un passage à niveau à Beautiran (10 TGV ; 519’)
Le 4 : Choc anormal sur la ligne à grande vitesse (33 TGV ; 814’)
Le 4 : Dérangement d’un appareil de voie à Paris Montparnasse (24 TGV ; 475’)
Le 11 : Colis suspect à Ruffec (14 TGV ; 235’)
Le 17 : Rail cassé à Massy (31 TGV ; 573’)
Le 18 : Dérangement d’installation suite à travaux non conformes à Angoulême (19 TGV ; 260’)",0.478260869565,0.17391304347800002,0.08695652173910001,0.260869565217,0.0,0.0,23.0,44.4297101449,12.0,5.0,2017-01,47.8260869565,17.3913043478,8.69565217391,26.0869565217,0.0,0.0
2017,1.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,335.617977528,182.0,4.0,9.0,16.3185185185,0.8002808988760001,,28.0,46.3696428571,8.62162921348,"Le 1er janvier : Incident sur la caténaire entre Hendaye et Biarritz (27 TGV ; 947’)
Le 1er janvier : accident de personne à Châtellerault (44 TGV ; 2744’)
Le 2 : Avarie sur le pantographe d’un TER à Paris Montparnasse (29 TGV ; 329’)
Le 3 : Collision avec une voiture à un passage à niveau à Beautiran (10 TGV ; 519’)
Le 4 : Choc anormal sur la ligne à grande vitesse (33 TGV ; 814’)
Le 4 : Dérangement d’un appareil de voie à Paris Montparnasse (24 TGV ; 475’)
Le 11 : Colis suspect à Ruffec (14 TGV ; 235’)
Le 17 : Rail cassé à Massy (31 TGV ; 573’)
Le 18 : Dérangement d’installation suite à travaux non conformes à Angoulême (19 TGV ; 260’)",0.48,0.36,0.0,0.16,0.0,0.0,28.0,46.3696428571,12.0,4.0,2017-01,48.0,36.0,0.0,16.0,0.0,0.0
2017,7.0,STRASBOURG,PARIS EST,117.26059322,472.0,0.0,131.0,14.809160305299999,4.79661016949,,66.0,33.3636363636,4.442796610169999,,0.16923076923099997,0.24615384615400002,0.2,0.153846153846,0.0615384615385,0.16923076923099997,44.0,43.66628789999999,21.0,6.0,2017-07,16.9230769231,24.6153846154,20.0,15.3846153846,6.15384615385,16.9230769231
2017,7.0,PARIS LYON,MONTPELLIER,207.06020942400002,383.0,1.0,53.0,25.6981132075,3.5287958115199993,,81.0,34.913580246900004,8.5,heurt d'une personne par un Transilien à Maisons-Alfort +  dérangement de signalisation à Vaux-en-Pré + incendie aux abords des voies entre Avignon et Nîmes + dérangement d'aiguille à Vestric,0.2125,0.25,0.2375,0.25,0.0125,0.0375,64.0,41.0085938,29.0,13.0,2017-07,21.25,25.0,23.75,25.0,1.25,3.75
2017,7.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.47826087,115.0,0.0,4.0,7.0,-4.191304347830001,,19.0,23.684210526300003,4.826086956519999,,0.23076923076900002,0.23076923076900002,0.46153846153800004,0.0,0.0769230769231,0.0,10.0,33.3916667,4.0,1.0,2017-07,23.0769230769,23.0769230769,46.1538461538,0.0,7.692307692310001,0.0
2017,7.0,LYON PART DIEU,RENNES,232.672131148,63.0,2.0,38.0,20.0526315789,13.3770491803,,23.0,43.0434782609,18.5409836066,"Ce mois-ci, l'OD a été touchée par: _x000D_
Le 5 : Défaillance matérielle sur la ligne grande vitesse Sud Est (37 TGV ; 946’)_x000D_
Le 6 : accident de personne à Maison Alfort (61 TGV ; 3533’)_x000D_
Le 11 : Divergence entre les équipements au sol et les TGV en circulation sur la grande ceinture parisienne (36 TGV ; 1034’)_x000D_
Le 12 : Bagage abandonné en gare de Lyon Part-Dieu (36 TGV ; 1142’)_x000D_
Le 13 : Dérangement d’aiguille sur le tronc commun des lignes grandes vitesse à St Arnoult (19 TGV ; 289’)_x000D_
Le 23 : Présence d’objets pris dans la caténaire à la sortie du Mans (16 TGV ; 372’)_x000D_
Du 29 au 31 : Dérangement du poste de Vanves (450 TGV ; 27110’)",0.14285714285700002,0.428571428571,0.190476190476,0.14285714285700002,0.0,0.0952380952381,23.0,43.0434783,10.0,5.0,2017-07,14.2857142857,42.8571428571,19.0476190476,14.2857142857,0.0,9.523809523810002
2017,5.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,177.670658683,168.0,1.0,11.0,17.4545454545,1.4071856287399997,,36.0,25.3611111111,6.53293413174,tentative de vols de câbles entre Annecy et Aix-les-Bains provoque un dérangement d’intervalle et des ratés d’ouverture de PN.,0.1,0.166666666667,0.4,0.233333333333,0.1,0.0,20.0,35.4891667,8.0,2.0,2017-05,10.0,16.6666666667,40.0,23.3333333333,10.0,0.0
2017,5.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.0761904762,210.0,0.0,48.0,13.4375,3.97619047619,,39.0,16.4358974359,2.99047619048,heurt d’un sanglier par le TGV 6220 entre Le Creusot et Sully (rame 818).,0.20833333333299997,0.0416666666667,0.333333333333,0.25,0.0416666666667,0.125,12.0,36.1402778,5.0,2.0,2017-05,20.8333333333,4.16666666667,33.333333333300004,25.0,4.16666666667,12.5
2017,5.0,PARIS LYON,NICE VILLE,343.966346154,214.0,6.0,21.0,19.238095238099998,2.02884615385,,64.0,35.640625,14.274038461500002,heurt d’une personne par le 6174 aux Arcs-Draguignan.,0.254237288136,0.23728813559300002,0.33898305084700003,0.135593220339,0.0338983050847,0.0,64.0,35.6182292,24.0,11.0,2017-05,25.4237288136,23.728813559299997,33.8983050847,13.559322033900001,3.38983050847,0.0
2017,5.0,PARIS LYON,PERPIGNAN,307.098159509,164.0,1.0,13.0,28.2307692308,2.30061349693,,23.0,71.17391304350001,10.8773006135,grue et arbre tombés sur les voies à Villeneuve-lès-Maguelone.,0.34782608695699996,0.34782608695699996,0.17391304347800002,0.130434782609,0.0,0.0,23.0,71.15797099999999,15.0,5.0,2017-05,34.7826086957,34.7826086957,17.3913043478,13.043478260899999,0.0,0.0
2017,5.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,100.89473684200001,438.0,1.0,43.0,13.116279069800001,1.9496567505700002,,57.0,23.1929824561,3.9748283752900004,,0.183673469388,0.34693877551,0.30612244898,0.102040816327,0.0204081632653,0.0408163265306,34.0,30.6740196,7.0,3.0,2017-05,18.3673469388,34.693877551,30.612244898,10.2040816327,2.04081632653,4.08163265306
2017,5.0,PARIS MONTPARNASSE,LE MANS,59.504716981099996,426.0,2.0,37.0,15.081081081099999,1.31132075472,,68.0,14.7352941176,2.3372641509400003,,0.17500000000000002,0.275,0.125,0.375,0.05,0.0,22.0,27.2795455,6.0,0.0,2017-05,17.5,27.500000000000004,12.5,37.5,5.0,0.0
2017,5.0,RENNES,PARIS MONTPARNASSE,137.181488203,551.0,0.0,34.0,21.0,1.6769509981900002,,60.0,28.633333333299998,3.15426497278,,0.25,0.5769230769229999,0.0961538461538,0.05769230769230001,0.0192307692308,0.0,38.0,38.2245614,18.0,7.0,2017-05,25.0,57.692307692300005,9.61538461538,5.76923076923,1.92307692308,0.0
2017,4.0,REIMS,PARIS EST,46.89,203.0,3.0,20.0,14.6,2.14,,23.0,36.347826087,3.88,24/4 colis suspects à Marne et Roissy,0.47619047618999993,0.14285714285700002,0.14285714285700002,0.190476190476,0.0,0.047619047619,15.0,51.101111100000004,9.0,4.0,2017-04,47.61904761899999,14.2857142857,14.2857142857,19.0476190476,0.0,4.7619047619
2017,4.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.3926701571,191.0,0.0,9.0,14.222222222200001,0.712041884817,,26.0,11.3846153846,1.9424083769599998,,0.0952380952381,0.23809523809500002,0.47619047618999993,0.190476190476,0.0,0.0,7.0,19.771428600000004,0.0,0.0,2017-04,9.523809523810002,23.809523809499996,47.61904761899999,19.0476190476,0.0,0.0
2017,4.0,PARIS NORD,DOUAI,66.4717948718,196.0,1.0,8.0,14.625,0.707692307692,,21.0,11.142857142899999,1.3897435897400001,"Deux évènements marquants : le 12/04 avec câbles arrachés à Fresnoy et 24/04 avec heurt d'un chevreuil à Combles.
Conséquences des travaux LN3 avec équilibres courts à PNO",0.2,0.0,0.266666666667,0.4,0.133333333333,0.0,3.0,25.1388889,1.0,0.0,2017-04,20.0,0.0,26.6666666667,40.0,13.333333333299999,0.0
2017,4.0,LYON PART DIEU,MARSEILLE ST CHARLES,106.651639344,491.0,3.0,111.0,21.8738738739,5.799180327869999,,115.0,32.452173913,9.37704918033,perte de la telecommande sur LGV au PRS du Creusot,0.33653846153800004,0.22115384615400002,0.240384615385,0.0865384615385,0.05769230769230001,0.05769230769230001,91.0,37.9688645,39.0,11.0,2017-04,33.6538461538,22.1153846154,24.0384615385,8.653846153850001,5.76923076923,5.76923076923
2017,4.0,LYON PART DIEU,MONTPELLIER,111.204968944,325.0,3.0,75.0,14.52,4.3602484472,,60.0,31.5833333333,6.440993788819999,,0.296296296296,0.203703703704,0.240740740741,0.166666666667,0.037037037037,0.0555555555556,40.0,41.46,23.0,10.0,2017-04,29.6296296296,20.3703703704,24.074074074099997,16.6666666667,3.7037037037,5.555555555560001
2017,4.0,PARIS LYON,ITALIE,436.471910112,89.0,0.0,11.0,25.5454545455,3.38202247191,,16.0,53.125,8.101123595510002,,0.266666666667,0.0,0.333333333333,0.4,0.0,0.0,16.0,53.0,9.0,4.0,2017-04,26.6666666667,0.0,33.333333333300004,40.0,0.0,0.0
2017,9.0,NANTES,STRASBOURG,301.975,40.0,0.0,2.0,12.3666666667,1.5275,,6.0,24.502777777800002,4.66416666667,,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.0,6.0,24.502777777800002,2.0,0.0,2017-09,33.333333333300004,33.333333333300004,0.0,33.333333333300004,0.0,0.0
2017,8.0,PARIS EST,METZ,87.90939597319999,299.0,1.0,22.0,13.8068181818,1.1384787472,,30.0,17.186666666700003,1.9693512304299998,,0.333333333333,0.222222222222,0.0555555555556,0.277777777778,0.111111111111,0.0,17.0,24.1941176471,3.0,0.0,2017-08,33.333333333300004,22.2222222222,5.555555555560001,27.7777777778,11.1111111111,0.0
2017,8.0,MONTPELLIER,PARIS LYON,205.521197007,401.0,0.0,120.0,18.1259722222,6.0069825436399995,,128.0,30.923307291700002,11.4039484622,"décontrôle de l’aiguille à Valence + dérangement de zone à Mâcon-TGV + bris de barrière à Chandieu-Toussieu + raté d’ouverture d’un PN à Vic-Mireval, près de Montpellier + problème caténaire sur la LGV entre Marolles et le Chatelet",0.217391304348,0.313043478261,0.26956521739100003,0.139130434783,0.0173913043478,0.0434782608696,102.0,35.7006535948,44.0,11.0,2017-08,21.7391304348,31.304347826100003,26.956521739099998,13.913043478299999,1.7391304347799998,4.34782608696
2017,8.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,259.751322751,191.0,2.0,9.0,16.8092592593,0.842504409171,,23.0,29.1536231884,5.9311287478,,0.23076923076900002,0.307692307692,0.0769230769231,0.23076923076900002,0.0769230769231,0.0769230769231,23.0,29.1536231884,8.0,1.0,2017-08,23.0769230769,30.7692307692,7.692307692310001,23.0769230769,7.692307692310001,7.692307692310001
