"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,24194,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,24626,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,24777,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,25260,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,25571,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,26139,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,27590,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,28024,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,28971,,
"SVN","Slovenia","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,28819,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,453,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,401,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,401,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,396,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,614,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,713,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,808,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,773,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,674,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,626,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,654,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,641,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,625,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,585,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,550,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,464.6,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,544.5,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,596.7,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,633.6,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,676.644,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,246.938,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,273.268,,
"GEO","Georgia","T-PASS-RL-TOT","Rail passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,482.9,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,63400,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,64700,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,66000,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,67260,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,68545,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,69450,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,69995,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,71325,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,70940,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,71870,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,72285,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,73030,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,72810,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,72655,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,73060,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,73835,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,65262,"B","Break"
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,74800,"B","Break"
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,74800,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,74700,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,70900,,
"FIN","Finland","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,69600,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,7755,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,8036,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,8260,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,8265,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,8676,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,9150,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,9607,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,9932,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,10406,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,10427,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,10403,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,11003,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,10857,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,10595,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,10974,"E","Estimated value"
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,10333,"B","Break"
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,10025,"E","Estimated value"
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,10167,"E","Estimated value"
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,10500,"E","Estimated value"
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,10849,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,7397,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,6970,,
"BEL","Belgium","T-PASS-RL-TOT","Rail passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,9684,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,611,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,533,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,498,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,432,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,443,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,428,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,431,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,409,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,398,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,357,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,373,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,389,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,403,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,391,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,373,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,361,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,396,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,424,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,468,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,479,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,260,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,329,,
"LTU","Lithuania","T-PASS-RL-TOT","Rail passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,433,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,256800.81626319,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,254423.55150096,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,260515.12168066,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,267138.42377927,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,279132.16280033,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,279904.66803909,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,275485.19979078,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,278975.22244898,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,280777.91301449,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,280001.31220137,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,281717.09803395,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,284570.70746956,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,287258.44728209,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,293035.13261264,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,297589.77037617,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,300781.96445697,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,302478.20217269,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,303655.13465229,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,304707.07363096,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,303545.76721484,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,277592.02507965,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,275308.57828349,,
"AUS","Australia","T-PASS-RD-TOT","Road passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,264245.2237274,"E","Estimated value"
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,47,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,47,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,48,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,41,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,30,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,27,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,28,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,24,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,26.6,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,35,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,50,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,49,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,53,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,55,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,52,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,44,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,50,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,55,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,59.9,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,69.5,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,23.8,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,42.1,,
"ARM","Armenia","T-PASS-RL-TOT","Rail passenger transport","2022","2022","PKM","Passenger-kilometres","6","Millions",,,60.3,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,951251,"B","Break"
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,954293,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,955412,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,954186,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,947563,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,933005,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,917938,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,919062,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,905907,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,898720,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,878235,"B","Break"
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,865523,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,890284,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,888033,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,873913,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,875511,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,888531,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,901480,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,912633,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,905343,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,769440,,
"JPN","Japan","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,750471,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,4353880.1734075,"B","Break"
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,4355727.7447066,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,4450661.1860685,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,4483126.9216195,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,4554468.0092209,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,4582279.7310907,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,4530078.0061315,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,5846311.785088,"B","Break"
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,5654260.139904,"B","Break"
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,5984971.7574204,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,5989832.9050081,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,6046499.7698876,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,6121615.9125297,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,6162599.1203196,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,6181775.7990311,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,6393041.600864,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,6512055.9800413,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,6558301.1987787,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,6626702.9693477,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,6674065.0818348,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,5703341.495165,,
"USA","United States","T-PASS-RD-TOT","Road passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,6171807.385268,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,64194,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,63386,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,63473,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,64016,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,65452,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,65517,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,66191,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,67815,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,67791,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,67236,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,66612,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,66612,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,67039,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,67551,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,67026.550518915,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,67544.075461366,,
"DNK","Denmark","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,66544.317598197,,
"RUS","Russian Federation","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,167054,,
"RUS","Russian Federation","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,157901,,
"RUS","Russian Federation","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,152871,,
"RUS","Russian Federation","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,157573,,
"RUS","Russian Federation","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,164272,,
